class,class id,ap,ap50,ap25
chair,0.4995898085102404,0.5679525076234827,0.5746054920966064
table,0.3552295359100157,0.4295745920745921,0.45097345132743366
door,0.34761071290497675,0.409706101353423,0.4214532403870639
couch,0.25070475692342403,0.30783086993582837,0.36325141284343904
cabinet,0.22248255222434857,0.31351248332380405,0.33916827280719547
shelf,0.16454580271287775,0.22205067659613115,0.26296247832771763
desk,0.14388811384714598,0.22694984227888945,0.2573275355505935
office chair,0.0,0.0,0.0
bed,0.4120618747032202,0.5224191866527632,0.5553903345724908
pillow,0.32565460147073,0.4235274821087889,0.4548231470215354
sink,0.35723295839178015,0.44387755102040816,0.48985817941952503
picture,0.3834897346630035,0.445470901126408,0.4716739297615996
window,0.08444575620762708,0.11879974863845831,0.14315039798910767
toilet,0.5595903941898557,0.5793972109761583,0.5887769068060221
bookshelf,0.03216374269005848,0.03733997155049786,0.056126644736842105
monitor,0.4531257451267454,0.5459927754545317,0.5707947530864197
curtain,0.29519700107976177,0.37835945898647466,0.5124033213481983
book,0.27746105945637556,0.39031990405414707,0.4504816835818773
armchair,0.11549751999190201,0.11843303978135439,0.11843303978135439
coffee table,0.04540420819490587,0.04983388704318937,0.04983388704318937
box,0.17496768920369285,0.24848484848484848,0.3693181818181818
refrigerator,0.39564501428398335,0.4806629834254144,0.5003990422984836
lamp,0.3183333449227567,0.4021164021164021,0.4046639231824417
kitchen cabinet,0.0,0.0,0.0
towel,0.2873872784693977,0.3541544662234318,0.4002695417789757
clothes,0.035702614379084965,0.0625,0.10147058823529412
tv,0.5414071472744942,0.5901967930029155,0.5974499089253187
nightstand,0.0,0.0,0.0
counter,0.0,0.0,0.0
dresser,0.0,0.0,0.0313588850174216
stool,0.2738588308457711,0.3128125,0.312
cushion,0.0,0.0,0.0
plant,0.2166309357640478,0.27338856334613054,0.33641910372396383
ceiling,0.03202350770736157,0.043509789702683106,0.05425126903553299
bathtub,0.4712505542810254,0.5414123801220575,0.5433560224918615
end table,0.0,0.0,0.0
dining table,0.0,0.0,0.0
keyboard,0.41139450004342554,0.472695652173913,0.472695652173913
bag,0.18015483468239513,0.22202765804597702,0.23160061760164694
backpack,0.3763585704002855,0.4468279906357926,0.4775428380506897
toilet paper,0.16176581369818085,0.23687423687423687,0.30092592592592593
printer,0.48312266579117463,0.5335801838610827,0.5335801838610827
tv stand,0.0,0.0,0.0
whiteboard,0.0,0.0,0.0
blanket,0.02655952280750548,0.060075093867334166,0.09111253196930946
shower curtain,0.0,0.0,0.0
trash can,0.1973681891248682,0.21424522954846023,0.22277858986719745
closet,0.0,0.0,0.0
stairs,0.1111111111111111,0.25,0.25
microwave,0.32591595928466294,0.3969979296066253,0.3969979296066253
stove,0.1650890241153933,0.26774847870182555,0.26831785345717235
shoe,0.31772691810773207,0.4263,0.5023381294964029
computer tower,0.0,0.0,0.0
bottle,0.13710850003753133,0.21135128302363795,0.27354913969087197
bin,0.0,0.0,0.0
ottoman,0.223167044595616,0.22675736961451246,0.22675736961451246
bench,0.18518518518518517,0.18518518518518517,0.18518518518518517
board,0.0053899112249915886,0.02425876010781671,0.024305555555555552
washing machine,0.11806612548621681,0.2654109589041096,0.42291666666666666
mirror,0.2238119064654455,0.30952917323721557,0.4222493345164153
copier,0.0,0.0,0.0
basket,0.09370560684923829,0.16883116883116883,0.3427230046948357
sofa chair,0.0,0.0,0.0
file cabinet,0.0,0.0,0.0
fan,0.2552792181185998,0.3022222222222222,0.34909090909090906
laptop,0.16411439665471925,0.2460215053763441,0.3781818181818182
shower,0.0,0.0,0.0
paper,0.030552577337136073,0.030566534914361003,0.030593011454255473
person,0.0,0.0,0.0
paper towel dispenser,0.0,0.0,0.0
oven,0.19289701146158947,0.2717391304347826,0.275
blinds,0.0,0.0,0.0
rack,0.0,0.0,0.10196078431372549
plate,0.0,0.0,0.08602150537634408
blackboard,0.3874904357681703,0.5020325203252033,0.5138095238095238
piano,0.1452991452991453,0.3846153846153846,0.6153846153846154
suitcase,0.39282056362172657,0.42247058823529415,0.425125
rail,0.12930767158132583,0.1566137566137566,0.17769607843137253
radiator,0.20327177622389642,0.2624602332979852,0.3151969981238274
recycling bin,0.0,0.0,0.0
container,0.0,0.0,0.0
wardrobe,0.13580246913580246,0.13580246913580246,0.13580246913580246
soap dispenser,0.4372978224331614,0.43785511363636365,0.4386637458926616
telephone,0.2600603142969251,0.35030594405594406,0.38739335098558403
bucket,0.3119410020716262,0.33136094674556216,0.33360323886639676
clock,0.3996114996114996,0.4490909090909091,0.5118577075098815
stand,0.0,0.0,0.0
light,0.1458278820925634,0.20121951219512196,0.203125
laundry basket,0.0,0.0,0.0
pipe,0.0,0.0,0.07191780821917808
clothes dryer,0.0,0.0,0.0
guitar,0.0,0.0,0.3333333333333333
toilet paper holder,0.0,0.0,0.0
seat,0.0,0.0,0.0
speaker,0.0,0.0,0.0
column,0.0,0.0,0.0
bicycle,nan,nan,nan
ladder,0.13675213675213677,0.16483516483516483,0.16326530612244897
bathroom stall,0.0,0.0,0.0
shower wall,0.0,0.0,0.0
cup,0.059648151315156835,0.12648648648648647,0.19285714285714284
jacket,0.02164938799198058,0.021666666666666664,0.021666666666666664
storage bin,0.0,0.0,0.0
coffee maker,0.5536680911680911,0.5833333333333334,0.5857142857142857
dishwasher,0.35462962962962963,0.43166666666666664,0.4375
paper towel roll,0.0,0.0,0.0
machine,0.1533713200379867,0.2777777777777778,0.2777777777777778
mat,0.0,0.0,0.0
windowsill,0.0,0.0,0.0
bar,0.0,0.0,0.0
toaster,0.0,0.0,0.0
